MAE,RMSE,Spearman,prediction_std,true_std,pred_std_true_std,error_vs_true_Pearson,below_P10_MAE,above_P90_MAE,tail_MAE,below_P10_rows,above_P90_rows,subset,subset_description,sequence_baseline,method,train_rows,test_rows,features,delta_vs_sequence_MAE,delta_vs_sequence_RMSE,delta_vs_sequence_Spearman,delta_vs_sequence_pred_std_true_std,delta_vs_sequence_error_vs_true_Pearson,delta_vs_sequence_below_P10_MAE,delta_vs_sequence_above_P90_MAE,delta_vs_sequence_tail_MAE
1.0073513121440494,1.356036976323345,0.24433233873696514,0.48052776426827465,1.3524809518227339,0.3552935541315159,-0.936797375277539,2.2889043390750885,2.055809497833252,2.1723569184541702,8,5,hcdr3_lcdr3_contact_safe,HCDR3+LCDR3 contact-safe subset,unweighted_cross_attention,sequence_only_prediction,356,58,,,,,,,,,
1.0311868711803103,1.366441604492465,0.1887784921098773,0.4808240359305054,1.3524809518227339,0.3555126120500999,-0.9376370846867463,2.2067450498809853,2.184882284157485,2.195813667019235,8,5,hcdr3_lcdr3_contact_safe,HCDR3+LCDR3 contact-safe subset,unweighted_cross_attention,sequence_plus_contact_ridge_residual,356,58,hcdr3_contact_count_5A;lcdr3_contact_count_5A;hcdr3_contact_fraction_5A;lcdr3_contact_fraction_5A,0.02383555903626089,0.010404628169119912,-0.055553846627087844,0.00021905791858395363,-0.000839709409207301,-0.0821592891941032,0.12907278632423314,0.023456748565064967
0.938053695523009,1.2505791009010567,0.22989795918367345,0.4798827024258208,1.1655339758329242,0.4117277680239933,-0.9174723698524289,2.4308606556483676,1.2202426592508953,1.8255516574496315,7,3,all_cdr_contact_safe,All-CDR contact-safe subset,unweighted_cross_attention,sequence_only_prediction,322,49,,,,,,,,,
0.9187963466117299,1.2126187250553209,0.2198979591836734,0.47483375353365376,1.1655339758329242,0.40739589182230734,-0.9186652133820729,2.2628593135266923,1.4321595278632684,1.8475094206949803,7,3,all_cdr_contact_safe,All-CDR contact-safe subset,unweighted_cross_attention,sequence_plus_contact_ridge_residual,322,49,hcdr3_contact_count_5A;lcdr3_contact_count_5A;hcdr3_contact_fraction_5A;lcdr3_contact_fraction_5A;cdr_min_distance;all_cdr_contact_count_5A,-0.01925734891127906,-0.03796037584573586,-0.010000000000000037,-0.004331876201685958,-0.0011928435296439943,-0.16800134212167528,0.21191686861237313,0.021957763245348705
0.9740216649811844,1.2857412002891502,0.37961795195176723,0.6791421050500677,1.3524809518227339,0.5021454122032478,-0.8691903421954293,2.0234499275684357,1.7167279243469238,1.8700889259576798,8,5,hcdr3_lcdr3_contact_safe,HCDR3+LCDR3 contact-safe subset,tailaware_w2_best_val_tail_mae,sequence_only_prediction,356,58,,,,,,,,,
0.9657678917448808,1.27451426774028,0.3984435079516442,0.6720852330293808,1.3524809518227339,0.496927688425936,-0.8710941523488553,2.0123072933901565,1.6906833232235599,1.8514953083068582,8,5,hcdr3_lcdr3_contact_safe,HCDR3+LCDR3 contact-safe subset,tailaware_w2_best_val_tail_mae,sequence_plus_contact_ridge_residual,356,58,hcdr3_contact_count_5A;lcdr3_contact_count_5A;hcdr3_contact_fraction_5A;lcdr3_contact_fraction_5A,-0.008253773236303608,-0.011226932548870083,0.018825555999876953,-0.0052177237773118335,-0.001903810153426,-0.01114263417827921,-0.02604460112336393,-0.01859361765082168
0.9278198796875623,1.2104877109320924,0.28826530612244894,0.6803626938196947,1.1655339758329242,0.5837347584256288,-0.8350688797431522,2.1897715159824918,0.9422521591186523,1.566011837550572,7,3,all_cdr_contact_safe,All-CDR contact-safe subset,tailaware_w2_best_val_tail_mae,sequence_only_prediction,322,49,,,,,,,,,
0.9016458160878406,1.181521170064527,0.34234693877551015,0.6642297721061146,1.1655339758329242,0.5698931012555313,-0.8387556078012369,2.11409309889084,0.994295326352813,1.5541942126218264,7,3,all_cdr_contact_safe,All-CDR contact-safe subset,tailaware_w2_best_val_tail_mae,sequence_plus_contact_ridge_residual,322,49,hcdr3_contact_count_5A;lcdr3_contact_count_5A;hcdr3_contact_fraction_5A;lcdr3_contact_fraction_5A;cdr_min_distance;all_cdr_contact_count_5A,-0.026174063599721742,-0.02896654086756545,0.05408163265306121,-0.013841657170097554,-0.003686728058084676,-0.0756784170916518,0.05204316723416069,-0.011817624928745607
